id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
2362,Mollie,"Mollie is a pioneer in the payment industry since 2004. We are also one of the fastest growing payment processors within Europe and facilitate over 100.000 companies of all sizes to scale and grow by using all major payment methods. With the help of a simple and clear payments-API we can offer multiple payment methods in a uniform way.
 It’s our mission to become the most-loved PSP in Europe by simplifying complex financial services. We currently have over 100,000 customers in Europe and employ an international team of over 350 professionals.
 We are headquartered in Amsterdam and have offices in six other locations across Europe.  Mollie is the easiest way to process your Magento Store payments.
 
 The integration of e.g. iDEAL, PayPal, or credit card payments is simpler than ever with this convenient plugin. The plugin is continuously being updated, to make sure you always have access to the latest features.  
 With Mollie, you can accept payments and donations online and expand your customer base internationally with support for all major payment methods through a single integration. No need to spend weeks on paperwork or security compliance procedures. No more lost conversions because you don’t support a shopper’s favourite payment method or because they don’t feel safe.
 We made our products and API expansive, intuitive, and safe for merchants, customers and developers alike.","0",https://marketplace.magento.com/mollie-magento2.html,4.6,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/3/c367_mollie_logo_240x240.png,Mollie,"Payments & Security, Payment Integration",payment,"",5,"2.0.0","30 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2363,Yotpo Loyalty & Referrals,"Yotpo Loyalty & Referrals (formerly Swell Rewards) allows brands to build tailored, customer-centric loyalty and referral programs that increase lifetime value and drive new customer acquisition. Build a program unique to your brand and KPIs using configurable point-earning campaigns, tiered VIP perks, customizable rewards options, and more using our enterprise-grade software. Yotpo powers over 1,000 loyalty and referral programs and allow brands to build seamless on-site experiences that drive more ROI.","0",https://marketplace.magento.com/yotpo-magento2-module-yotpo-loyalty.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/b/9b20_lr2.png,Yotpo,"Marketing, Marketing Automation",marketingautomation,"",1,1.2.5,"13 May, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2364,Facebook Business Extension,"Facebook business extension makes it easy for businesses to list products and offer service appointments on Facebook and Instagram, find people likely to buy and book, and measure results.","0",https://marketplace.magento.com/facebook-facebook-for-magento2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/4/a44b_facebook-shop-icon1.png,Facebook,"Marketing, Advertising",advertising,"",1,1.4.4,"19 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2365,Subscribe Pro Connector,"Subscribe Pro helps brands increase customer lifetime value, customer loyalty, and revenue. Our subscription commerce solutions integrate tightly with Magento and add replenishment, auto-ship, club, and subscription box features. We support payments via credit card, ApplePay and other methods, with pre-built integrations for all common payment gateways. We focus relentlessly on building best-in-class technology to enable subscriptions, allowing you to focus on increasing revenue by creating loyal, satisfied customers.","0",https://marketplace.magento.com/subscribepro-subscribepro-magento2-ext.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/d/bd8a_subscribe_pro_s_logo_240x240.png,SUBSCRIBE PRO INC.,Payments & Security, Payments & Security,"",5,1.5.9,"22 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2366,Photo Gallery,"If you are looking for a user-friendly and powerful extension to create unlimited image galleries for your online store, Photo Gallery is the best option for you. This is an extension with rich functionality that is simple to use. It allows you to easily add and manage images or photos, use image tags to filter, choose the number of photos to display on a page and specify the page to display them on.","0",https://marketplace.magento.com/decimadigital-module-photogallery.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/5/3522_photo2.png,Decima Digital,Content & Customizations, Content & Customizations,"",1,"0.1.15","31 January, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2367,M2E Pro Amazon eBay & Walmart Integration,"M2E Pro is the only Magento native integration for Amazon, eBay & Walmart marketplaces from the Magento technology partner, eBay Certified provider, Amazon Developer Council member, and Walmart strategic collaborator! Within 15 minutes of deploying M2E Pro, you can list and manage your entire Magento products catalog on Amazon, eBay & Walmart directly from your Magento backend with a click of a button. M2E Pro allows you to synchronize, in real-time, all your channels inventory & dispatch your every Amazon, eBay, Walmart order directly from the Magento system. You can save time and benefit from the single source of the data management, - everything from the Magento backend. No jumping between systems or switching various clouds. Additionally, with M2E Pro you can ""Win"" Amazon ""Buy Box"" customers by using M2E Pro sophisticated algorithmic re-pricer and grow your B2B customer base with M2E Pro enhanced support of Amazon Business.","0",https://marketplace.magento.com/m2e-ebay-amazon-magento2.html,4.8,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/5/75a7_m2e_blue_300_x_300_3_1_1_1.jpg,M2E Limited,"Sales, Comparison Shopping Engines, Marketplace Feeds",comarisonshoppingengines,"",44,1.14.3,"20 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2368,Minifier,"The Aheadworks Minifier extension for Magento 2  is designed to speed up the page load by compressing images (changes the image weight only) by up to 70% (lossy compression), without reducing their quality. Since every second counts when your shop is loading as 40% of users abandon a website if it takes more than 3 seconds to load.



What’s more, Minifier is an efficient tool for improving your SEO value. Customizing image file names is absolutely crucial as they notify Google and other search engine crawlers as to the subject matter of the image. Minifier builds file names from a product type and product title. Both of them usually contain keywords.



All images compressed with Minifier belong to you and will not revert in case of uninstallation of the app.","0",https://marketplace.magento.com/aheadworks-module-minifier.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/1/11ca_minifierseoimageoptimizermm.png,Aheadworks,"Site Optimization, Performance",performance,"",2,"1.0.0","20 April, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2369,FAQ,"When visiting an online store, every customer has questions about something on the site and they need an appropriate answer. When merchants are not readily available to reply to urgent questions, customers often lose their patience waiting for a response and leave the site. The FAQ extension for Magento 2 developed by Sparsh development team specializing in Magento helps the store owners manage their FAQs. Frequently asked questions are an easy way to comfort customers and answer all their urgent questions.  A page is added that consists of all FAQs along with the responses.","0",https://marketplace.magento.com/sparsh-magento-2-faq-extension.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/c/1cbf_faq.png,Sparsh Technologies,"Content & Customizations, Personalization & Experience Management, Product Content, Rich Media",personalization,"",1,1.0.2,"16 March, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2370,ShipperHQ Shipping Experience Management Solution,"ShipperHQ is built on the deep expertise and broad experience gained from serving tens of thousands of retailers worldwide through our WebShopApps extensions, including the #1 shipping extension for Magento, MatrixRate. An official Magento Technology Partner since 2011, ShipperHQ is also the only rating-focused UPS Ready® provider in the Magento ecosystem.","0",https://marketplace.magento.com/shipperhq-module-shipper.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/a/2aac_magento-avatar-full_1.png,ShipperHQ,Shipping & Fulfillment, Shipping & Fulfillment,"",5,20.45.11,"23 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2371,Order Comments,"Almost all eCommerce websites feature a way through which they can hear what their customer’s want to say during the checkout process. After creating an eCommerce website, you have the chance to improve your customer’s buying experience by allowing customers to leave comments on their orders. At Sparsh, providing quality service is what exactly we aim for. The Order Comments extension created by us will appear on the order detail page in the Magento admin. Customers can add comments, instructions or special requests when they are placing an order in your store.","0",https://marketplace.magento.com/sparsh-magento-2-order-comments-extension.html,4.5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/6/e623_order-comments.png,Sparsh Technologies,"Shipping & Fulfillment, Order Management (OMS), Warehouse Management System (WMS)",ordermgmt,"",2,"1.1.0","08 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2372,WhatsApp Chat,"WhatsApp is a highly recognized messaging app that is widely used for instant communication. Customers have tons of questions when making specific purchases or ordering a product online. To resolve their queries, they always want to get an immediate response instead of spending more time talking to customer support raising a request for assistance. At such moments, to boost the customer experience as well as increase customer trust and loyalty towards your brand; the store owners can provide instant support with the help of social media tools.","0",https://marketplace.magento.com/sparsh-whatsapp-chat-extension.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/5/4555_whatsapp-chat.png,Sparsh Technologies,"Customer Support, Live Chat", Customer Support,"",5,"1.2.0","08 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2373,Klaviyo,"When you control the customer experience you have the ability to deliver personalized, memorable experiences that lead to lasting, high-value relationships with customers. Klaviyo helps businesses create memorable experiences across owned marketing channels—email, SMS, web and in-app notifications—by listening for and understanding cues from visitors, subscribers, and customers, and turning that information into valuable, relevant messages.","0",https://marketplace.magento.com/klaviyo-magento2-extension.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/2/4231_klavlogonew.jpg,Klaviyo,"Marketing, Email Marketing, CRM, Marketing Automation",emailmarketing,"",1,"4.0.0","20 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2374,Starshipit,"Forget chaotic, tedious, or painful fulfillment processes; Starshipit has everything you need to effortlessly manage your online orders so you can spend more time working on your business, not in it. Starshipit is the leading provider of integrated and automated fulfillment solutions for online businesses of every age and stage. Integrating with a large range of couriers and eCommerce platforms, Starshipit streamlines every step of your fulfillment process, reduces handling time, minimizes human error, and improves customer experience.","0",https://marketplace.magento.com/starshipit-starshipit-services.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/4/c404_starshipitlogo240px.png,Starshipit,Shipping & Fulfillment, Shipping & Fulfillment,"",1,"3.0.0","30 July, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2375,Product Label,"The Product Label extension for Magento 2 helps you to create attractive labels and allows to add them on your homepage, category, product, wishlist, search results, and other custom pages. This extension also allows you to add labels with enticing offers for products that are new, freshly stoked or offered at discount rates. This allows to easily inform your customers about all the upcoming or ongoing offers which ultimately helps to generate more sales.","0",https://marketplace.magento.com/sparsh-magento-2-product-label-extension.html,4.5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/0/6038_product-label.png,Sparsh Technologies,"Content & Customizations, Mobile, Personalization & Experience Management, Product Content",mobile,"",6,"1.2.0","26 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
